"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","status"
"APOL1",1.43292153460471,7.68222290642936,11.6032495380125,4.84211768194068e-25,3.45415923496726e-22,46.1789127413524,"Upregulated"
"IFI27",1.27477968221284,7.89710501070366,11.5757538008929,5.95223910667892e-25,3.90590022067273e-22,45.9761989999834,"Upregulated"
"TRIP10",0.616519704066167,7.8234648572301,11.5740826942544,6.02735611387432e-25,3.90590022067273e-22,45.9638829596666,"Not Significant"
"CEACAM6",2.70765942330368,8.5999062917451,11.5733183939809,6.06202597581128e-25,3.90590022067273e-22,45.9582502378074,"Upregulated"
"MICAL2",0.646715699223447,6.14096183800092,11.5538479782685,7.01550444627878e-25,4.37899018156164e-22,45.8147924402165,"Not Significant"
"EFNA5",1.32579095668249,6.55606764875365,11.5395038216462,7.81228691167304e-25,4.72856420526537e-22,45.7091478867055,"Upregulated"
"IGFBP3",1.00575865310746,7.52477478663725,11.530018099478,8.38811993676603e-25,4.80384525665888e-22,45.6393058028776,"Upregulated"
"TRIM29",1.57391642039135,6.41242219719039,11.5295489617678,8.41767217297792e-25,4.80384525665888e-22,45.6358520232306,"Upregulated"
"MLPH",1.16355723162496,6.53746385782185,11.5223802643024,8.88237433958265e-25,4.92823736274511e-22,45.5830811641646,"Upregulated"
"SFN",1.35463714895303,6.97833390485818,11.5162145373475,9.30246054649749e-25,5.021820187993e-22,45.5377008397437,"Upregulated"
"MTMR11",1.01079463924481,6.67463604384832,11.4149386890124,1.98521824104678e-24,1.04349339859654e-21,44.7932908124884,"Upregulated"
"PYGB",0.822352764579642,7.66650313598441,11.4031711257417,2.16773814781071e-24,1.11021542985567e-21,44.7069181073916,"Not Significant"
"ANXA2P2",0.683583745466331,10.6398857067545,11.3878338648142,2.43094985294669e-24,1.21389480906893e-21,44.5943830908157,"Not Significant"
"ANO1",1.33112498880334,7.55540772627049,11.3758393028844,2.65879439059002e-24,1.29528680872305e-21,44.5064054784544,"Upregulated"
"PLEK2",1.22099131139175,7.18014307718221,11.3312137623206,3.70970857369248e-24,1.76423140597461e-21,44.1793258932708,"Upregulated"
"FN1",1.83199601945307,10.8573763116346,11.2921208592451,4.96505626231697e-24,2.30632636705858e-21,43.8931108998065,"Upregulated"
"GALNT5",1.9926329182843,6.20789998731979,11.235834845766,7.55010993993244e-24,3.42740672591388e-21,43.4815406138751,"Upregulated"
"ITPR3",0.96999665537665,7.47055714788851,11.2145001406473,8.84868576908078e-24,3.92763665670266e-21,43.3257018729357,"Not Significant"
"PLAU",1.34301467978639,7.86090172593212,11.1974860858583,1.00419348291506e-23,4.36038274516203e-21,43.2014881969703,"Upregulated"
"MMP11",1.74787725549088,7.55197244800794,11.1608435963422,1.31841062684633e-23,5.60296465119759e-21,42.9341716511,"Upregulated"
"SULF1",1.87925258324752,9.44766299458828,11.1437153456977,1.49719178566908e-23,6.23018931811545e-21,42.8093098076406,"Upregulated"
"LY6E",1.03529838952214,7.86369099901478,11.1256662584033,1.71176877319161e-23,6.97772846443455e-21,42.6778000030653,"Upregulated"
"MALL",1.23815118244982,7.73224561944983,11.0930490622826,2.18015991145679e-23,8.70930281428757e-21,42.4403134344658,"Upregulated"
"PLEC",0.734075581969933,7.98516488609393,11.0525707994682,2.94248824135626e-23,1.15241686535e-20,42.1458973146238,"Not Significant"
"POSTN",2.38866120401503,9.01883530619161,11.0332159178465,3.39570879294164e-23,1.30434398904262e-20,42.0052421676399,"Upregulated"
"ANXA2",0.692973104063727,9.84694580673471,11.0175010333853,3.8143470673651e-23,1.4375050627085e-20,41.8910977150479,"Not Significant"
"TPM4",0.650888211368935,8.70068863145496,10.9999121559938,4.34414037894247e-23,1.60684925794439e-20,41.7634038249078,"Not Significant"
"GJB2",1.18183331997316,6.7467453732377,10.9907376472205,4.6489495418826e-23,1.68832942090115e-20,41.6968238059385,"Upregulated"
"MYRIP",-0.730141811820635,5.35102693782876,-10.9740410299938,5.25935340112951e-23,1.87589865775287e-20,41.5757016595673,"Not Significant"
"CACNB3",0.70928014444183,6.57763558098884,10.9373399000818,6.89620743912245e-23,2.41657626998301e-20,41.3096724273255,"Not Significant"
"ANTXR1",1.33898995482028,8.8783472569924,10.9289648437586,7.33577818613024e-23,2.52025293082288e-20,41.2490065889189,"Upregulated"
"COL17A1",1.38318263466099,6.63782855071885,10.9253531725037,7.53384849589549e-23,2.52025293082288e-20,41.2228496924923,"Upregulated"
"TNS4",1.68426795598156,6.47897056256824,10.9246934390378,7.57060057321381e-23,2.52025293082288e-20,41.2180719964856,"Upregulated"
"PCDH7",0.88323575067395,5.73192097474949,10.9047257281056,8.77156661349451e-23,2.87218477931048e-20,41.0735138115076,"Not Significant"
"S100P",1.44839657428228,6.28473425662107,10.9023106979531,8.92912194814622e-23,2.87661744826246e-20,41.0560359041834,"Upregulated"
"TTN",-1.18955180690204,5.97761821279,-10.8697182597498,1.13526445522724e-22,3.59932892519189e-20,40.8202859796522,"Downregulated"
"GAPDH",0.767364950469421,11.5355175066496,10.8351934509834,1.46371564813087e-22,4.56816505558842e-20,40.570816553694,"Not Significant"
"CORO2A",1.00033585923285,5.71465420173476,10.8296829257249,1.52426533201188e-22,4.68395011409314e-20,40.5310233239815,"Upregulated"
"SERPINB5",1.91993258437419,5.48160014838879,10.8270259638106,1.55434496736481e-22,4.70401308759768e-20,40.5118390129552,"Upregulated"
"FBXO32",1.18876081962473,7.3368783422662,10.8166504059397,1.67757636257643e-22,5.00118063673159e-20,40.4369386554297,"Upregulated"
"B3GNT3",0.994675419965797,6.69139200216828,10.8090553506696,1.77390688764243e-22,5.21059061378968e-20,40.3821259637055,"Not Significant"
"PDLIM7",0.836573981149709,7.28471435560497,10.7801403992187,2.19378891693651e-22,6.35054200389708e-20,40.173569809844,"Not Significant"
"AOX1",-1.78232867206197,7.19552728199615,-10.7751959798115,2.27490672707316e-22,6.49128385236561e-20,40.1379260742505,"Downregulated"
"LGALS3",0.821301586605891,7.62199482469844,10.7239319382919,3.31368686301353e-22,9.32219456363836e-20,39.7687011983156,"Not Significant"
"NTM",0.934148056242788,6.92311300571321,10.7111759851167,3.63844743384443e-22,1.00271276538995e-19,39.6769221540267,"Not Significant"
"SLPI",1.74725190526004,8.25531235926476,10.7101961718618,3.66466565903005e-22,1.00271276538995e-19,39.6698739701703,"Upregulated"
"TRIM16",0.962874784572328,6.94143180807363,10.6414212513213,6.06270276599614e-22,1.63643817632442e-19,39.1757128965867,"Not Significant"
"ITGA11",1.21715751932242,6.5008774381018,10.6048932072377,7.91752204857604e-22,2.10859447197677e-19,38.913708946362,"Upregulated"
"PIAS3",0.574904417200738,6.86086815493333,10.6015392039601,8.11383883117681e-22,2.13244495807797e-19,38.8896678229857,"Not Significant"
"LAMA3",1.0056489161369,6.75843956650908,10.5951657597291,8.50033967674877e-22,2.20501019095299e-19,38.8439911624713,"Upregulated"
"LGALS3BP",0.913457638735082,8.6529596437837,10.5452228467246,1.22364486782492e-21,3.13347212691475e-19,38.4864058810725,"Not Significant"
"S100A10",0.751401658180626,11.3098236169687,10.5401350955697,1.26986807542847e-21,3.21067657450736e-19,38.4500123765809,"Not Significant"
"XAF1",1.03880001321814,8.06013209811405,10.5315935928834,1.3514098622869e-21,3.37413257366483e-19,38.3889279323518,"Upregulated"
"CAPG",1.05868427907455,7.56347839144391,10.4975621436336,1.73140196547264e-21,4.26950899485809e-19,38.145731287427,"Upregulated"
"RUNX2",1.1285235303439,6.45321547137908,10.4927479827236,1.79312572002594e-21,4.36779184534124e-19,38.1113513619147,"Upregulated"
"EPHX2",-1.15630575998856,5.60526657070001,-10.4873668280057,1.86471443226863e-21,4.48744651447394e-19,38.0729291292054,"Downregulated"
"OSBPL3",1.06763882212308,6.62828824788867,10.4818946425695,1.94043157314189e-21,4.56031161437949e-19,38.0338643303584,"Upregulated"
"CCDC141",-0.960427825818501,5.37452543425979,-10.481878791348,1.94065528798566e-21,4.56031161437949e-19,38.0337511826293,"Not Significant"
"FERMT1",1.38151571168675,6.43184999565918,10.4783119195093,1.99165444257849e-21,4.62573323675149e-19,38.0082920634723,"Upregulated"
"ALDOA",0.563462476135967,7.79963165365382,10.4737941047415,2.05816912249649e-21,4.72527241985574e-19,37.9760500040343,"Not Significant"
"CD55",1.05537166591045,9.38514505255763,10.4642693037598,2.20573198482031e-21,5.00651030281829e-19,37.9080915933228,"Upregulated"
"KCNN4",0.775748940074266,5.95525785319714,10.4597212978621,2.27986024691801e-21,5.11662118785846e-19,37.8756501008898,"Not Significant"
"OAS1",1.07669121514259,7.45770424441046,10.4535617195976,2.38422343423833e-21,5.29138654171961e-19,37.8317213539421,"Upregulated"
"FXYD3",1.48120123395833,8.40429216649267,10.4426013191352,2.58182116803428e-21,5.6669556055293e-19,37.7535778467377,"Upregulated"
"NHS",0.359659705640452,5.91580310134112,10.438827484667,2.65356223101207e-21,5.76111434806904e-19,37.7266788544332,"Not Significant"
"LDHA",0.773620836723257,10.4388734137949,10.4238014300188,2.9594280224804e-21,6.35608766892726e-19,37.6196124806208,"Not Significant"
"HK2",1.20572046793996,7.51645361249711,10.4215071933478,3.00912022420062e-21,6.39406035725354e-19,37.6032702093208,"Upregulated"
"ANLN",1.43384141287968,5.19350015484695,10.4180398431148,3.08580174431842e-21,6.48797937273854e-19,37.578574172689,"Upregulated"
"SDC1",0.760644462563334,7.54547692805364,10.4027610624344,3.44753200582813e-21,7.16745060004797e-19,37.4697882625093,"Not Significant"
"FER1L4",0.808323750380361,5.83279616491505,10.4014393956584,3.48073850107466e-21,7.16745060004797e-19,37.4603807087766,"Not Significant"
"F2R",0.972810273949278,7.79981815198506,10.3909456124803,3.75594041709401e-21,7.65521978479957e-19,37.3857023801386,"Not Significant"
"CAPN2",0.661005099776625,8.97717990034204,10.3757009018232,4.19474925642796e-21,8.46322440887798e-19,37.2772647070245,"Not Significant"
"SAMD9",1.24739967716048,7.16082300084358,10.3411887920224,5.38576769744719e-21,1.0757532398881e-18,37.0319969323713,"Upregulated"
"BCAS1",1.34573336448273,5.95738393809193,10.3337487199969,5.68367701837017e-21,1.12401747292006e-18,36.9791629280162,"Upregulated"
"LEF1",1.36523151670697,7.12679891831506,10.3178603112551,6.37588875531641e-21,1.24854903920284e-18,36.8663832817804,"Upregulated"
"ADAMTS12",1.17249641391344,6.69928882924441,10.3105136012946,6.72372305645982e-21,1.29088674119463e-18,36.8142569351937,"Upregulated"
"LPCAT4",0.745003186122193,7.14904484510802,10.3097025212439,6.76326306394476e-21,1.29088674119463e-18,36.8085030304699,"Not Significant"
"SLC6A6",1.1125660616861,8.29837419354632,10.3087393596205,6.81051762253515e-21,1.29088674119463e-18,36.801670463936,"Upregulated"
"ITGB6",1.96979860922711,7.61864897036588,10.3079274709004,6.85060551550171e-21,1.29088674119463e-18,36.7959112004317,"Upregulated"
"MIR492",1.0105230957774,4.81164475481486,10.2667732579907,9.22210549351762e-21,1.72151715072449e-18,36.5042046586691,"Upregulated"
"OAS3",0.801667545259143,6.46347931096401,10.2467801242692,1.06531694350823e-20,1.97024450274384e-18,36.3626526329771,"Not Significant"
"PFKP",0.941905957779097,7.06823204810512,10.2384792776143,1.13103523906329e-20,2.07259613440826e-18,36.3039136904997,"Not Significant"
"ECM1",0.833099965081432,6.85704239442068,10.2335760536325,1.17173320450976e-20,2.12231486269917e-18,36.2692258660793,"Not Significant"
"LIFR",-1.2220329243869,7.3584414436061,-10.2326692494823,1.17941799218788e-20,2.12231486269917e-18,36.2628113919323,"Downregulated"
"AP1S3",1.08734489984518,5.8429053889987,10.2241594640063,1.25402284448759e-20,2.23641538355314e-18,36.2026263405214,"Upregulated"
"CAP1",0.657496026514718,9.84508492519022,10.2032880128734,1.45747998531251e-20,2.57625709970195e-18,36.0550964639756,"Not Significant"
"SCML2",-0.372851386159162,3.93950041198041,-10.1994041305971,1.49881449222123e-20,2.62608076031814e-18,36.0276562066735,"Not Significant"
"SGIP1",0.857540847128043,5.56697767031744,10.1979448030961,1.51464512177846e-20,2.630741014122e-18,36.0173468758536,"Not Significant"
"PLAT",1.39432756587626,8.87065739252618,10.1862573971721,1.64757786941098e-20,2.83695865203576e-18,35.9348027120657,"Upregulated"
"ITGB5",0.899126580920438,8.70856050140064,10.1780931794968,1.74726175224103e-20,2.98078586687316e-18,35.8771636172935,"Not Significant"
"MPZL2",1.04959167059095,7.91970026652629,10.1770082155581,1.76095290022546e-20,2.98078586687316e-18,35.8695051736129,"Upregulated"
"CEACAM1",1.35626376205213,6.38488267581824,10.1558037521589,2.05101764065238e-20,3.44260725667148e-18,35.7198934904013,"Upregulated"
"PGK1",0.782300715292946,9.32808422262469,10.147844832107,2.17175817961395e-20,3.61489148996742e-18,35.663769712056,"Not Significant"
"EDIL3",1.56879597616263,7.46499436490456,10.1426930840218,2.25365563176815e-20,3.72020806520141e-18,35.627450481773,"Upregulated"
"ECT2",1.14538008953276,6.00249802653432,10.1402638246603,2.29333234341986e-20,3.75467378913674e-18,35.6103270122485,"Upregulated"
"INHBA",1.59454892603312,7.33455464586936,10.1380577998489,2.32996461619421e-20,3.78363522307831e-18,35.5947784936481,"Upregulated"
"DOCK5",0.8362829342775,7.36053621999303,10.1303497231752,2.46259139402856e-20,3.96675810518762e-18,35.540460892197,"Not Significant"
"CTTNBP2NL",0.681041017376129,7.20726472396595,10.0737699658468,3.69537817008459e-20,5.90491868554157e-18,35.1422557946385,"Not Significant"
"PARP4",0.668606589962742,8.94674710702741,10.072462993845,3.73014781323917e-20,5.91317241441581e-18,35.1330679359234,"Not Significant"
"TEAD3",0.413716043660989,6.87131149684307,10.0635624396031,3.97574115209082e-20,6.25287037573717e-18,35.0705108193313,"Not Significant"
"CDH11",1.40598451380977,8.66293459038071,10.0606980844538,4.05814776949952e-20,6.29535905960796e-18,35.0503835637268,"Upregulated"
"FLNB",0.812757018865637,9.2548701906851,10.0604353143309,4.0657921232073e-20,6.29535905960796e-18,35.0485372455591,"Not Significant"
"TBC1D2",0.900366167709956,6.44402406653592,10.0573874234054,4.15551293100752e-20,6.38478579107263e-18,35.027123076302,"Not Significant"
"NET1",0.754666498154208,8.16540238476327,10.0427205401002,4.61557092823649e-20,7.0375124977554e-18,34.9241116176979,"Not Significant"
"THBS2",1.51363210788058,9.57151591982083,10.0395702552322,4.72081049670642e-20,7.14344461069804e-18,34.9019938047263,"Upregulated"
"CKLF",0.51584694475985,6.68065356621657,10.0306622710874,5.03148510590396e-20,7.55630703047562e-18,34.839466980399,"Not Significant"
"MET",1.2554505867026,7.72116780316367,9.99568446599017,6.46082947436501e-20,9.57642642897877e-18,34.5941689882866,"Upregulated"
"NOX4",1.27735880014957,6.41159429135274,9.99534317848294,6.476600364411e-20,9.57642642897877e-18,34.5917772695174,"Upregulated"
"CDCP1",1.03926302143298,7.76367933317542,9.9943986569547,6.52044655222345e-20,9.57642642897877e-18,34.5851583028743,"Upregulated"
"JPT1",0.951457383152592,7.16686513590659,9.99148084249305,6.65776921246888e-20,9.70673593064624e-18,34.5647126125607,"Not Significant"
"PLIN3",0.56888001731584,7.0405739903333,9.98129298159579,7.16018798062532e-20,1.03635938206529e-17,34.4933434149829,"Not Significant"
"SLC7A2",-1.34476109084065,8.07384649842569,-9.97614702297912,7.42811725454266e-20,1.06411181563391e-17,34.4573056568708,"Downregulated"
"EGLN3",1.11148902955843,7.16989291045067,9.97557557098335,7.45847873178869e-20,1.06411181563391e-17,34.4533041799608,"Upregulated"
"C5",-1.23896756076752,5.70754199775827,-9.96403609428311,8.09867660477359e-20,1.14725508158686e-17,34.3725214286916,"Downregulated"
"BCL2L1",0.677365922975134,8.36728556013598,9.95181582933935,8.83628625310463e-20,1.24292944802473e-17,34.2870146267638,"Not Significant"
"VDR",0.796252628488815,6.26728034970705,9.92842524372242,1.04394305916352e-19,1.45816214431693e-17,34.1234681677478,"Not Significant"
"SEC14L2",0.587240297388831,5.67090786484408,9.92387106276417,1.07836704664091e-19,1.49578495761149e-17,34.0916439180513,"Not Significant"
"PLPP4",1.22703568882925,6.35478099998048,9.89498889242386,1.32453073722704e-19,1.82456392726709e-17,33.889958592945,"Upregulated"
"RUNX1",0.896487731624947,8.05769079080449,9.89381078331138,1.33567927264591e-19,1.82731902683763e-17,33.8817369956549,"Not Significant"
"SLC16A3",0.55879350788268,7.13492046659537,9.89145581957422,1.35824487692147e-19,1.84554987562105e-17,33.8653037772471,"Not Significant"
"EDNRA",1.31839052427231,7.84379464750415,9.88834771118711,1.38860845264014e-19,1.8740584616915e-17,33.8436175198331,"Upregulated"
"SDR16C5",0.967780309417732,4.70039163344036,9.87866522012886,1.48759124884837e-19,1.99417098016761e-17,33.7760779277308,"Not Significant"
"CCDC69",-0.765576190569852,6.2481015517515,-9.83139065756841,2.08121524763862e-19,2.77134622375559e-17,33.4467154166606,"Not Significant"
"GALE",0.627129707807882,6.13668605951941,9.82348944624827,2.20121718935575e-19,2.9117292808074e-17,33.3917323991346,"Not Significant"
"GABRP",2.07723262109731,7.43504622790881,9.81268586876932,2.37650543100375e-19,3.12291575518874e-17,33.3165825924298,"Upregulated"
"CTHRC1",0.750879653603367,8.10327084754693,9.79339588096647,2.72468375295264e-19,3.55704792689386e-17,33.1824883211408,"Not Significant"
"TNFRSF21",0.861705470391154,8.03809561439866,9.77121579092597,3.18808503089525e-19,4.13498768877284e-17,33.028442150295,"Not Significant"
"TMEM45B",1.4502724860574,6.9286352787104,9.75048256069291,3.69178120164667e-19,4.75739598204455e-17,32.8845795945253,"Upregulated"
"CECR2",-0.36118070749869,4.931622288785,-9.74695793951431,3.78495136908196e-19,4.84619350295147e-17,32.8601361611545,"Not Significant"
"PRKCI",0.659616645861423,7.74733497960483,9.73820126433625,4.02666582768145e-19,5.12284224472034e-17,32.7994245647099,"Not Significant"
"SFXN3",0.513063236694713,7.04465811903837,9.73691708890203,4.06338054494918e-19,5.13683310157056e-17,32.7905231159719,"Not Significant"
"LOXL2",1.03808917648665,7.20831327427338,9.7357189785946,4.09793460379325e-19,5.14793369661423e-17,32.7822186948547,"Upregulated"
"AGR2",1.8971028692353,7.76991009597346,9.71162951432692,4.85809528035145e-19,6.06472469560874e-17,32.6153415542059,"Upregulated"
"YWHAZ",0.523751338447433,9.9869017263285,9.70827611281472,4.97447696603744e-19,6.17144117513241e-17,32.5921253659466,"Not Significant"
"SCEL",1.63395847849091,4.46279968012174,9.70677565739834,5.027444429311e-19,6.17436238488768e-17,32.5817385707291,"Upregulated"
"SEMA7A",0.941965075544167,6.47161788250994,9.70646008421909,5.03865559595821e-19,6.17436238488768e-17,32.5795541262678,"Not Significant"
"SGPP2",0.887102315938423,7.20588769080659,9.70489728662668,5.09454338520962e-19,6.20478107171811e-17,32.5687366613392,"Not Significant"
"SCAMP5",-0.625322813942772,6.36424195235662,-9.68172835641936,5.99914180642853e-19,7.26223384494567e-17,32.4084530716491,"Not Significant"
"JUP",0.96663677505973,7.94869419431404,9.67301284960542,6.37929640271743e-19,7.67590761131795e-17,32.3482018785825,"Not Significant"
"ADAM10",0.583454225172224,9.36533931436068,9.67151046529917,6.44720531463219e-19,7.71116640445889e-17,32.3378181256413,"Not Significant"
"VILL",0.7049218292387,6.47761264976974,9.66232353659,6.87837169395087e-19,8.17789263184372e-17,32.2743377974827,"Not Significant"
"AGBL3",-0.349001991777852,4.00025745229337,-9.65692553554378,7.14495517829209e-19,8.44457601959801e-17,32.2370506659154,"Not Significant"
"RAC1",0.704206812675261,8.70612028498594,9.65282820512786,7.35413644543932e-19,8.64067772712971e-17,32.2087540920468,"Not Significant"
"TRIM16L",0.892683331471053,6.91119541127776,9.6518391553141,7.40553557746821e-19,8.65018524119006e-17,32.2019244005646,"Not Significant"
"RASAL2",0.664777695717889,7.2815470642188,9.64790579552304,7.61350224992368e-19,8.84140081046369e-17,32.1747663735909,"Not Significant"
"AFAP1",0.664100223380389,7.02785120928242,9.64622490521394,7.70413564214922e-19,8.89493672348488e-17,32.163162080235,"Not Significant"
"MVP",0.497717687078975,7.19851282425165,9.63229912972455,8.49744433530925e-19,9.7544800662912e-17,32.0670573119558,"Not Significant"
"HOXB3",0.57583547404423,6.14733583582932,9.63093432351042,8.57943086309966e-19,9.79231726054587e-17,32.0576417638735,"Not Significant"
"KRT17",1.38121939899807,7.54357651367683,9.62680036312913,8.83259292518581e-19,1.00239892663444e-16,32.0291258991932,"Upregulated"
"INPP4B",0.969425040156705,7.70663453163184,9.62315736138645,9.06183397335139e-19,1.02260492533176e-16,32.0040010979887,"Not Significant"
"PALLD",0.873497407827675,7.33728572214279,9.61977899274932,9.2797021386974e-19,1.04130769954125e-16,31.9807051324854,"Not Significant"
"BTG2",-1.04002218790721,8.59602305729853,-9.61727906869656,9.44426368568514e-19,1.05385320032332e-16,31.9634689061737,"Downregulated"
"DTNA",-0.783408029983568,5.75546384011986,-9.60849377314076,1.00459085006862e-18,1.11476097995947e-16,31.9029125611278,"Not Significant"
"ANOS1",0.770271835676034,5.46053154202874,9.60638985650341,1.0195553961814e-18,1.12511599355399e-16,31.8884140469816,"Not Significant"
"SPATS2L",0.618170338259967,8.98615113509063,9.60223359308979,1.04977173874401e-18,1.15209564338861e-16,31.8597765091772,"Not Significant"
"PAIP2B",-1.77550069944692,7.03728529851181,-9.58310532070987,1.20071535483743e-18,1.31055128401764e-16,31.7280491906814,"Downregulated"
"PRR5L",0.598394822720636,6.39122038060396,9.57198200627924,1.29821167391802e-18,1.40926521602383e-16,31.6515016597888,"Not Significant"
"MACROH2A1",0.466948343877321,8.0320969940203,9.56612247890927,1.35269340440712e-18,1.46047016538528e-16,31.6111938889127,"Not Significant"
"CAMK2N1",0.897056241773127,9.0923913553986,9.54426006440534,1.57678361041673e-18,1.69326214163783e-16,31.4608988996717,"Not Significant"
"USP44",-0.5842153226878,4.61195309317408,-9.52625900028993,1.78869898713868e-18,1.91056008390952e-16,31.3372642104099,"Not Significant"
"ZNF532",0.70094936557492,7.79266781010765,9.51619067447105,1.91932653697992e-18,2.03918235370409e-16,31.2681585857346,"Not Significant"
"ADAM9",1.05028850696062,9.27999440634921,9.51493736572954,1.93623661000072e-18,2.04626402371187e-16,31.2595585846818,"Upregulated"
"RAI14",0.818152617636783,6.9511686434541,9.50134191356501,2.12945838691365e-18,2.23862114843228e-16,31.1663014671523,"Not Significant"
"ADGRF1",1.47283174846222,5.60679811807385,9.49870413646828,2.16910835621306e-18,2.26836493753925e-16,31.1482147461979,"Upregulated"
"VCAN",1.61165195894995,10.1258446882064,9.49626861433969,2.2063689576796e-18,2.29531320628606e-16,31.131516853365,"Upregulated"
"OSBPL10",0.912839275805341,7.5842897892133,9.48994161005715,2.30616262622313e-18,2.38669908270366e-16,31.088148040291,"Not Significant"
"EFNB2",1.02263332301998,6.71899868150703,9.4860775105696,2.36930200286021e-18,2.43940403119225e-16,31.0616677530906,"Upregulated"
"TMC5",1.5938866065011,7.6103345659597,9.48472031343744,2.39188368023526e-18,2.45002485277021e-16,31.0523681704101,"Upregulated"
"MICU1",0.442104613945085,7.16062762278176,9.48372938331383,2.4085061560352e-18,2.4544643857473e-16,31.0455786465498,"Not Significant"
"OCIAD2",1.00159876890168,7.43018597585225,9.46791256539454,2.68990467320208e-18,2.72731756053494e-16,30.9372504268182,"Upregulated"
"DGKH",0.96303211283393,6.95198599589735,9.43869110518144,3.29840481178816e-18,3.32739079346752e-16,30.7373302660095,"Not Significant"
"STYK1",0.78829456375845,4.89025905165339,9.43735024520698,3.32939301994535e-18,3.34177367740646e-16,30.7281634363408,"Not Significant"
"RIC3",-0.722417548235037,5.1835824460487,-9.43259385941866,3.44166697291127e-18,3.43719280584649e-16,30.6956510410805,"Not Significant"
"EPS8",0.748597629231842,8.97335029331906,9.4128595931633,3.9490799421736e-18,3.92432451567042e-16,30.560836787281,"Not Significant"
"FHL2",0.760044311175298,7.3245244561178,9.40116925982458,4.28401894900166e-18,4.23608883600788e-16,30.481035355671,"Not Significant"
"CERS4",-0.838240796163219,6.63050047527222,-9.39001635021085,4.62981157971822e-18,4.55546091099959e-16,30.404944873205,"Not Significant"
"AFAP1-AS1",1.24758762990524,5.20949468433518,9.38688340277726,4.73184038871589e-18,4.63302842765741e-16,30.3835778627185,"Upregulated"
"ERBB4",-0.654790316237439,5.22744719236287,-9.37653068896589,5.08513740954528e-18,4.95466022528085e-16,30.312994634791,"Not Significant"
"HOXB6",0.712123684415171,4.96366739727025,9.37361660303115,5.18922552202362e-18,5.0188017780632e-16,30.2931333011409,"Not Significant"
"INF2",0.516979769149734,7.01352164389248,9.37328449925863,5.20122142815201e-18,5.0188017780632e-16,30.2908699848283,"Not Significant"
"KRT7",1.48782049253153,8.19511102717457,9.37164037359695,5.26101570745373e-18,5.05209267984042e-16,30.2796656681787,"Upregulated"
"AP2B1",0.476799807887172,8.96527319767545,9.35993220680361,5.70702625609034e-18,5.4541694946961e-16,30.1999035520041,"Not Significant"
"SYTL2",0.928150271615549,6.44823081360412,9.34368129428358,6.38894798782027e-18,6.07680224327248e-16,30.0892702031938,"Not Significant"
"ERO1A",0.985408718197126,8.76575221638687,9.33654881331424,6.71323446481969e-18,6.35498318484875e-16,30.0407416204221,"Not Significant"
"TENT5C",-1.05088283286285,7.71376300601846,-9.33230310787992,6.91397727196776e-18,6.51414066180585e-16,30.0118624820152,"Downregulated"
"PTPN12",0.641688124286063,8.15735530191838,9.32797909059158,7.12454963755742e-18,6.68102133617708e-16,29.9824569321155,"Not Significant"
"KLB",-0.638962257324917,4.95185363402175,-9.30619873189008,8.28602765803103e-18,7.73388394586503e-16,29.8344355782688,"Not Significant"
"NFE2L3",0.630559292074961,6.37727555657045,9.30518143886509,8.34465039439451e-18,7.75237427802958e-16,29.8275258976315,"Not Significant"
"XDH",0.924019723288776,5.34838323501963,9.3039833281683,8.41422131637716e-18,7.78081743394988e-16,29.8193885146743,"Not Significant"
"TFAP2A",0.881235642225758,5.31376112651131,9.29800713991062,8.76993733455017e-18,8.07238379356245e-16,29.7788064649666,"Not Significant"
"SLC1A2",-1.11110085791233,5.01581848010753,-9.2963085825244,8.87373706262304e-18,8.10227364476208e-16,29.7672744204729,"Downregulated"
"ST6GALNAC1",0.941466457287857,5.819475097382,9.29614921873732,8.88353824072743e-18,8.10227364476208e-16,29.7661924996786,"Not Significant"
"CSTB",0.557718433966068,9.70131964349972,9.28516790053175,9.58545076875302e-18,8.7027178934124e-16,29.6916612025255,"Not Significant"
"ERO1B",-1.61966078087664,7.35198107847391,-9.28416635795935,9.65214469609163e-18,8.72361711130019e-16,29.6848656834396,"Downregulated"
"NECTIN4",0.752243531132889,5.85863920853733,9.27689277943775,1.01505242981782e-17,9.13272848341497e-16,29.6355243662898,"Not Significant"
"IGFBP5",1.37967595361538,9.66458344389367,9.27522297060325,1.02684971494753e-17,9.19744224500539e-16,29.6241995457148,"Upregulated"
"NREP",0.89899429651208,8.16263685259202,9.27265615470636,1.0452504118769e-17,9.32046059233443e-16,29.6067929915235,"Not Significant"
"ACADL",-1.5034940311278,5.61930304270857,-9.27115894502158,1.05613423164129e-17,9.37565561902358e-16,29.5966408866953,"Downregulated"
"NRP2",1.03571325982465,6.77956144730349,9.26994428031568,1.0650467366805e-17,9.41293960993645e-16,29.5884051948422,"Upregulated"
"TGM2",1.322102150814,9.02234878649966,9.26395824309402,1.11007154152828e-17,9.76765152884837e-16,29.547825953291,"Upregulated"
"CST2",1.01179431005976,6.65620784410315,9.26323312302876,1.11565239257355e-17,9.77370214441411e-16,29.5429112127616,"Upregulated"
"OAS2",0.897463792086224,6.80024308674574,9.26004249412194,1.14054174110544e-17,9.94811385888209e-16,29.5212878196661,"Not Significant"
"CLTB",0.618809758285308,8.11936237200623,9.25575210936319,1.17488118947193e-17,1.0203076903701e-15,29.4922167282889,"Not Significant"
